NodeIndex,X,Y,Z,Weight,Strain,CutLocation,TotalWeight
30025,21.171,6,0.1,0.131979415703582,3.0102e-05,20,1
30750,5.0711,6,0,0.477905290488702,0.00049092,20.1,1
8685,5.1633,6,0,0.218190567063557,0.00048776,20.1,1
30507,5.1633,6,0.05,0.171219391206217,1.0068e-06,20.1,1
30504,5.0711,6,0.1,0.132684751241523,0.00049092,20.1,1
30739,7.0995,6,0,0.984400942991699,0.00042465,20.1,1
8674,7.1917,6,0,0.00536750786799973,0.00042177,20.1,1
8675,7.0073,6,0,0.00530960594925111,0.00042753,20.1,1
30526,7.0995,6,0.1,0.0049219431910504,0.00042465,20.1,1
8663,9.2202,6,0,0.534167574136279,0.00036081,20.1,1
30551,9.2202,6,0.05,0.200091528932877,1.2006e-05,20.1,1
30728,9.128,6,0,0.149863680521575,0.00036351,20.1,1
14700,9.2202,5.9091,0,0.115877216409268,0.00036085,20.1,1
8653,11.064,6,0,0.385300610052936,0.00030841,20.1,1
30717,11.156,6,0,0.247693249319738,0.00030586,20.1,1
30571,11.064,6,0.05,0.22513296732492,1.2759e-05,20.1,1
13730,11.064,5.9091,0,0.141873173302406,0.00030865,20.1,1
30695,15.213,6,0,0.698070744267801,0.00019811,20.1,1
8631,15.121,6,0,0.114872400955462,0.00020049,20.1,1
30615,15.121,6,0.05,0.0970649040454398,1.147e-05,20.1,1
30614,15.213,6,0.1,0.0899919507312975,0.00019811,20.1,1
30685,17.057,6,0,0.346909789208924,0.00014918,20.1,1
8620,17.15,6,0,0.298342418719711,0.00014654,20.1,1
30637,17.15,6,0.05,0.210959947392298,8.6107e-06,20.1,1
10529,17.15,5.9091,0,0.143787844679067,0.00014719,20.1,1
8927,21.156,6,0,0.322964219365952,2.7335e-05,20.1,1
30992,21.244,6,0,0.322964219365952,2.8465e-05,20.1,1
30026,21.156,6,0.05,0.213359172365176,3.6285e-06,20.1,1
20053,21.156,5.9091,0,0.140712388902921,2.8107e-05,20.1,1
8686,5.1418,6,0,0.345401531460075,0.00048848,20.2,1
30751,5.05,6,0,0.288755680300625,0.00049164,20.2,1
30505,5.1418,6,0.05,0.221537443314962,8.8209e-07,20.2,1
16931,5.1418,5.9091,0,0.144305344924338,0.00048734,20.2,1
30740,7.07,6,0,0.465078764602685,0.00042556,20.2,1
8675,7.1618,6,0,0.22576639058382,0.00042269,20.2,1
30527,7.1618,6,0.05,0.175515445183108,8.9654e-06,20.2,1
30524,7.07,6,0.1,0.133639399630387,0.00042556,20.2,1
8664,9.1818,6,0,0.560019839700541,0.00036193,20.2,1
30549,9.1818,6,0.05,0.191551897401447,1.1977e-05,20.2,1
30728,9.2736,6,0,0.138483166882457,0.00035926,20.2,1
14797,9.1818,5.9091,0,0.109945096015555,0.00036196,20.2,1
30718,11.11,6,0,0.754388794457847,0.00030714,20.2,1
8654,11.018,6,0,0.0919986334704683,0.00030969,20.2,1
30569,11.018,6,0.05,0.0785480814353628,1.2758e-05,20.2,1
30568,11.11,6,0.1,0.0750644906363221,0.00030714,20.2,1
8631,15.242,6,0,0.344515122161418,0.00019745,20.2,1
30696,15.15,6,0,0.289392702615609,0.00019981,20.2,1
30615,15.242,6,0.05,0.221589400227376,1.1425e-05,20.2,1
11596,15.242,5.9091,0,0.144502774995596,0.00019792,20.2,1
8621,17.078,6,0,0.512227614631658,0.0001491,20.2,1
30635,17.078,6,0.05,0.206293839705557,8.9701e-06,20.2,1
30685,17.17,6,0,0.160985821741392,0.00014649,20.2,1
10626,17.078,5.9091,0,0.120492723921392,0.00014972,20.2,1
30993,21.184,6,0,0.645649527482778,2.4876e-05,20.2,1
8927,21.275,6,0,0.137738565862979,2.6414e-05,20.2,1
30026,21.275,6,0.05,0.114605414267964,3.5592e-06,20.2,1
30023,21.184,6,0.1,0.10200649238628,2.4876e-05,20.2,1
30751,5.075,6,0,0.522960417520931,0.00049077,20.3,1
8686,5.1673,6,0,0.194264642466908,0.00048761,20.3,1
30505,5.1673,6,0.05,0.155938408279463,1.0315e-06,20.3,1
30502,5.075,6,0.1,0.126836531732698,0.00049077,20.3,1
30740,7.105,6,0,0.863111509712276,0.00042447,20.3,1
8676,7.0127,6,0,0.0494336488953271,0.00042735,20.3,1
8675,7.1973,6,0,0.0443531094405142,0.00042159,20.3,1
30524,7.105,6,0.1,0.0431017319518829,0.00042447,20.3,1
8664,9.2273,6,0,0.457276870194903,0.0003606,20.3,1
30549,9.2273,6,0.05,0.219136704342044,1.2018e-05,20.3,1
30729,9.135,6,0,0.192056285481863,0.00036329,20.3,1
14797,9.2273,5.9091,0,0.131530139981191,0.00036064,20.3,1
8654,11.073,6,0,0.459713447967551,0.00030817,20.3,1
30569,11.073,6,0.05,0.218432345890809,1.2775e-05,20.3,1
30718,11.165,6,0,0.190957893771133,0.00030562,20.3,1
13827,11.073,5.9091,0,0.130896312370507,0.00030841,20.3,1
30696,15.225,6,0,0.522271713197432,0.00019794,20.3,1
8632,15.133,6,0,0.194877504924417,0.00020031,20.3,1
30613,15.133,6,0.05,0.156181285479014,1.1566e-05,20.3,1
30612,15.225,6,0.1,0.126669496399137,0.00019794,20.3,1
30686,17.07,6,0,0.468047984153996,0.00014974,20.3,1
8621,17.163,6,0,0.222879992454296,0.0001472,20.3,1
30635,17.163,6,0.05,0.174579424801462,8.9835e-06,20.3,1
30632,17.07,6,0.1,0.134492598590246,0.00014974,20.3,1
8928,21.173,6,0,0.455504631594046,2.1923e-05,20.3,1
30024,21.173,6,0.05,0.21643253135863,3.1195e-06,20.3,1
30993,21.262,6,0,0.198364920210314,2.3387e-05,20.3,1
20053,21.173,5.9091,0,0.12969791683701,2.2683e-05,20.3,1
30752,5.0541,6,0,0.319794968371894,0.00049149,20.4,1
8687,5.1459,6,0,0.319794968371888,0.00048833,20.4,1
30503,5.1459,6,0.05,0.216263965143016,9.0735e-07,20.4,1
17028,5.1459,5.9091,0,0.144146098113201,0.00048718,20.4,1
30741,7.0757,6,0,0.530616597921632,0.00042538,20.4,1
8676,7.1676,6,0,0.190739398365313,0.0004225,20.4,1
30525,7.1676,6,0.05,0.153350349084743,8.9824e-06,20.4,1
30522,7.0757,6,0.1,0.125293654628312,0.00042538,20.4,1
8665,9.1892,6,0,0.68386267709143,0.0003617,20.4,1
30547,9.1892,6,0.05,0.144384532002353,1.1989e-05,20.4,1
30729,9.2811,6,0,0.0910692590947859,0.00035903,20.4,1
14894,9.1892,5.9091,0,0.080683531811431,0.00036173,20.4,1
30719,11.119,6,0,0.601804773786976,0.00030689,20.4,1
8655,11.027,6,0,0.156634119204829,0.00030944,20.4,1
30567,11.027,6,0.05,0.12922783927359,1.2773e-05,20.4,1
30566,11.119,6,0.1,0.112333267734605,0.00030689,20.4,1
30697,15.162,6,0,0.387678009577807,0.0001996,20.4,1
8632,15.254,6,0,0.272810451184371,0.00019725,20.4,1
30613,15.254,6,0.05,0.200177580540245,1.1522e-05,20.4,1
11693,15.254,5.9091,0,0.139333958697577,0.00019772,20.4,1
8622,17.092,6,0,0.745768587559427,0.00014955,20.4,1
30633,17.092,6,0.05,0.117824352858168,9.2964e-06,20.4,1
30686,17.184,6,0,0.0710255797675885,0.00014703,20.4,1
10723,17.092,5.9091,0,0.0653814798148163,0.00015015,20.4,1
30994,21.199,6,0,0.968781532368723,1.9347e-05,20.4,1
8928,21.289,6,0,0.0108851857569263,2.1217e-05,20.4,1
8929,21.109,6,0,0.0106459509051263,1.7483e-05,20.4,1
30021,21.199,6,0.1,0.00968733096922475,1.9347e-05,20.4,1
30752,5.0788,6,0,0.571815895541845,0.00049063,20.5,1
8687,5.1712,6,0,0.170259789122005,0.00048746,20.5,1
30503,5.1712,6,0.05,0.139334995968254,1.0557e-06,20.5,1
30500,5.0788,6,0.1,0.118589319367896,0.00049063,20.5,1
30741,7.1104,6,0,0.747072762211566,0.00042429,20.5,1
8677,7.018,6,0,0.0947506917926923,0.00042717,20.5,1
30523,7.018,6,0.05,0.08089777830644,8.6137e-06,20.5,1
30522,7.1104,6,0.1,0.0772787676893017,0.00042429,20.5,1
8665,9.2342,6,0,0.399146687687958,0.00036039,20.5,1
30730,9.1419,6,0,0.234953816160557,0.00036308,20.5,1
30547,9.2342,6,0.05,0.225344470154164,1.203e-05,20.5,1
14894,9.2342,5.9091,0,0.140555025997321,0.00036042,20.5,1
8655,11.081,6,0,0.549423087087723,0.00030794,20.5,1
30567,11.081,6,0.05,0.195164838630192,1.279e-05,20.5,1
30719,11.173,6,0,0.143000529515983,0.00030538,20.5,1
13924,11.081,5.9091,0,0.112411544766102,0.00030818,20.5,1
30697,15.236,6,0,0.406321061167613,0.00019775,20.5,1
8633,15.144,6,0,0.261206396464908,0.00020011,20.5,1
30611,15.144,6,0.05,0.194843688580764,1.1653e-05,20.5,1
30610,15.236,6,0.1,0.137628853786715,0.00019775,20.5,1
30687,17.083,6,0,0.63365360331822,0.00015011,20.5,1
8622,17.176,6,0,0.141738306005422,0.00014764,20.5,1
30633,17.176,6,0.05,0.118410602045247,9.3054e-06,20.5,1
30630,17.083,6,0.1,0.106197488631111,0.00015011,20.5,1
8929,21.193,6,0,0.768138845706497,1.6318e-05,20.5,1
30022,21.193,6,0.05,0.106500795260321,2.4753e-06,20.5,1
30994,21.281,6,0,0.0663823693820234,1.8075e-05,20.5,1
20053,21.193,5.9091,0,0.0589779896511587,1.7043e-05,20.5,1
30753,5.058,6,0,0.352259964428057,0.00049134,20.6,1
8688,5.15,6,0,0.295898370119562,0.00048818,20.6,1
30501,5.15,6,0.05,0.209231744053591,9.3223e-07,20.6,1
17125,5.15,5.9091,0,0.14260992139879,0.00048704,20.6,1
30742,7.0813,6,0,0.605976896765744,0.00042519,20.6,1
8677,7.1732,6,0,0.15480557335409,0.00042232,20.6,1
30523,7.1732,6,0.05,0.127830659347166,8.9989e-06,20.6,1
30520,7.0813,6,0.1,0.111386870533001,0.00042519,20.6,1
8666,9.1964,6,0,0.867971909001727,0.00036148,20.6,1
30545,9.1964,6,0.05,0.0623326201454314,1.2001e-05,20.6,1
30730,9.2884,6,0,0.0353472723122749,0.00035881,20.6,1
14991,9.1964,5.9091,0,0.0343481985405666,0.00036152,20.6,1
30720,11.128,6,0,0.487355420093536,0.00030665,20.6,1
8656,11.036,6,0,0.213217996290925,0.0003092,20.6,1
30565,11.036,6,0.05,0.168020977993963,1.2788e-05,20.6,1
30564,11.128,6,0.1,0.131405605621576,0.00030665,20.6,1
30698,15.174,6,0,0.510313631529036,0.00019938,20.6,1
8633,15.266,6,0,0.201032642723556,0.00019704,20.6,1
30611,15.266,6,0.05,0.160241541037598,1.161e-05,20.6,1
30608,15.174,6,0.1,0.12841218470981,0.00019938,20.6,1
8623,17.105,6,0,0.825152319521554,0.00014984,20.6,1
30631,17.105,6,0.05,0.082105724551182,9.5791e-06,20.6,1
30688,17.013,6,0,0.0474225470989306,0.00015226,20.6,1
10820,17.105,5.9091,0,0.0453194088283334,0.00015042,20.6,1
30995,21.216,6,0,0.643765320970925,1.3671e-05,20.6,1
8930,21.126,6,0,0.139192501831571,1.1535e-05,20.6,1
30020,21.126,6,0.05,0.115333371542199,1.7829e-06,20.6,1
30019,21.216,6,0.1,0.101708805655306,1.3671e-05,20.6,1
30519,5.0826,6,0,0.626385880053904,0.00049049,20.7,1
8622,5.175,6,0,0.1453215241725,0.00048732,20.7,1
30267,5.175,6,0.05,0.120914816961353,1.0794e-06,20.7,1
30264,5.0826,6,0.1,0.107377778812243,0.00049049,20.7,1
30508,7.1156,6,0,0.654669396586654,0.00042411,20.7,1
8612,7.0232,6,0,0.132979721181665,0.00042699,20.7,1
30287,7.0232,6,0.05,0.111442923714235,8.6298e-06,20.7,1
30286,7.1156,6,0.1,0.100907958517445,0.00042411,20.7,1
8600,9.2411,6,0,0.351103610300985,0.00036018,20.7,1
30497,9.1487,6,0,0.28129353573822,0.00036287,20.7,1
30311,9.2411,6,0.05,0.222951835083376,1.2042e-05,20.7,1
14923,9.2411,5.9091,0,0.144651018877419,0.00036022,20.7,1
8590,11.089,6,0,0.680668566700985,0.00030771,20.7,1
30331,11.089,6,0.05,0.146249661652282,1.2803e-05,20.7,1
30486,11.182,6,0,0.0913091979720761,0.00030515,20.7,1
13953,11.089,5.9091,0,0.0817725736746568,0.00030794,20.7,1
8568,15.155,6,0,0.327855359898013,0.0001999,20.7,1
30464,15.248,6,0,0.307364399904386,0.00019754,20.7,1
30375,15.155,6,0.05,0.219323672845155,1.1731e-05,20.7,1
11819,15.155,5.9091,0,0.145456567352446,0.00020036,20.7,1
30454,17.096,6,0,0.887241183058825,0.00015035,20.7,1
8557,17.188,6,0,0.0403291446845067,0.00014793,20.7,1
8558,17.004,6,0,0.0369683826274633,0.00015276,20.7,1
30394,17.096,6,0.1,0.0354612896292051,0.00015035,20.7,1
8862,21.235,6,0,0.392646444603724,1.1225e-05,20.7,1
30760,21.143,6,0,0.241098694054925,8.6085e-06,20.7,1
29790,21.235,6,0.05,0.225167950628378,1.7569e-06,20.7,1
19985,21.235,5.9091,0,0.141086910712973,1.1927e-05,20.7,1
30754,5.0619,6,0,0.387054320441234,0.00049119,20.8,1
8689,5.154,6,0,0.273088326089092,0.00048803,20.8,1
30499,5.154,6,0.05,0.200381474217626,9.5664e-07,20.8,1
17222,5.154,5.9091,0,0.139475879252048,0.00048689,20.8,1
30743,7.0867,6,0,0.692936125996893,0.00042501,20.8,1
8678,7.1788,6,0,0.116954955276118,0.00042213,20.8,1
30521,7.1788,6,0.05,0.0987528706229953,9.0149e-06,20.8,1
30518,7.0867,6,0.1,0.091356048103994,0.00042501,20.8,1
8667,9.2035,6,0,0.871192081099861,0.00036127,20.8,1
30543,9.2035,6,0.05,0.0608345830822885,1.2013e-05,20.8,1
30732,9.1115,6,0,0.0344539241113012,0.00036395,20.8,1
15088,9.2035,5.9091,0,0.033519411706549,0.0003613,20.8,1
30721,11.136,6,0,0.406321061167625,0.0003064,20.8,1
8657,11.044,6,0,0.261206396464903,0.00030895,20.8,1
30563,11.044,6,0.05,0.19484368858076,1.2801e-05,20.8,1
30562,11.136,6,0.1,0.137628853786713,0.0003064,20.8,1
30699,15.186,6,0,0.680623284463474,0.00019916,20.8,1
8634,15.278,6,0,0.122163153621642,0.00019681,20.8,1
30609,15.278,6,0.05,0.1028466105841,1.1689e-05,20.8,1
30606,15.186,6,0.1,0.0943669513307844,0.00019916,20.8,1
8624,17.119,6,0,0.549423087087745,0.00015,20.8,1
30629,17.119,6,0.05,0.195164838630184,9.8249e-06,20.8,1
30689,17.027,6,0,0.143000529515975,0.00015238,20.8,1
10917,17.119,5.9091,0,0.112411544766096,0.00015057,20.8,1
30996,21.234,6,0,0.417100790150261,7.9479e-06,20.8,1
8931,21.145,6,0,0.257844124820181,5.543e-06,20.8,1
30018,21.145,6,0.05,0.190789200644157,7.1575e-07,20.8,1
30017,21.234,6,0.1,0.1342658843854,7.9479e-06,20.8,1
30520,5.0863,6,0,0.686629359285668,0.00049035,20.9,1
8623,5.1788,6,0,0.119375916525554,0.00048718,20.9,1
30265,5.1788,6,0.05,0.100797049704458,1.1027e-06,20.9,1
30262,5.0863,6,0.1,0.0931976744843195,0.00049035,20.9,1
30509,7.1208,6,0,0.577469831060882,0.00042394,20.9,1
8613,7.0283,6,0,0.167522628815434,0.00042682,20.9,1
30285,7.0283,6,0.05,0.137410734602215,8.6455e-06,20.9,1
30284,7.1208,6,0.1,0.11759680552147,0.00042394,20.9,1
30498,9.1553,6,0,0.331499311378918,0.00036267,20.9,1
8601,9.2478,6,0,0.310000402063537,0.00035997,20.9,1
30309,9.2478,6,0.05,0.214218238447843,1.2052e-05,20.9,1
15020,9.2478,5.9091,0,0.144282048109702,0.00036001,20.9,1
8591,11.097,6,0,0.887933105721011,0.00030748,20.9,1
30329,11.097,6,0.05,0.0531803477148134,1.2817e-05,20.9,1
30487,11.19,6,0,0.0295977701907015,0.00030492,20.9,1
14050,11.097,5.9091,0,0.029288776373474,0.00030772,20.9,1
8569,15.166,6,0,0.401781646466466,0.00019968,20.9,1
30465,15.259,6,0,0.231535186099308,0.00019733,20.9,1
30373,15.166,6,0.05,0.225925846225606,1.1802e-05,20.9,1
11916,15.166,5.9091,0,0.14075732120862,0.00020014,20.9,1
30455,17.108,6,0,0.795658419761303,0.00015047,20.9,1
8559,17.016,6,0,0.0757769923582081,0.00015285,20.9,1
30393,17.016,6,0.05,0.0651146303353776,1.0091e-05,20.9,1
30392,17.108,6,0.1,0.0634499575451112,0.00015047,20.9,1
30761,21.158,6,0,0.352259964428066,2.7849e-06,20.9,1
8863,21.25,6,0,0.295898370119558,5.4131e-06,20.9,1
29788,21.25,6,0.05,0.209231744053588,7.1245e-07,20.9,1
19984,21.25,5.9091,0,0.142609921398788,6.469e-06,20.9,1
30755,5.0658,6,0,0.423491084126548,0.00049105,21,1
8690,5.1579,6,0,0.250144992696505,0.00048788,21,1
30497,5.1579,6,0.05,0.189322837827632,9.8065e-07,21,1
30494,5.0658,6,0.1,0.137041085349315,0.00049105,21,1
30744,7.0921,6,0,0.797768286792265,0.00042483,21,1
8679,7.1842,6,0,0.0748499936538999,0.00042195,21,1
30519,7.1842,6,0.05,0.0643580248972516,9.0305e-06,21,1
8680,7,6,0,0.063023694656584,0.0004277,21,1
8668,9.2105,6,0,0.690158630039166,0.00036105,21,1
30541,9.2105,6,0.05,0.141839492864555,1.2023e-05,21,1
30733,9.1184,6,0,0.0888071766594549,0.00036374,21,1
15185,9.2105,5.9091,0,0.0791947004368249,0.00036109,21,1
30722,11.145,6,0,0.327551240906597,0.00030617,21,1
8658,11.053,6,0,0.313612890229728,0.00030872,21,1
30561,11.053,6,0.05,0.214796607396962,1.2814e-05,21,1
14215,11.053,5.9091,0,0.144039261466713,0.00030895,21,1
30700,15.197,6,0,0.913014112769816,0.00019892,21,1
8635,15.289,6,0,0.0307757566102195,0.00019659,21,1
8636,15.105,6,0,0.0288320246137851,0.00020126,21,1
30604,15.197,6,0.1,0.0273781060061793,0.00019892,21,1
8625,17.132,6,0,0.417413843838123,0.00015007,21,1
30627,17.132,6,0.05,0.225008475459227,1.004e-05,21,1
30690,17.039,6,0,0.218971196767541,0.00015241,21,1
11014,17.132,5.9091,0,0.13860648393511,0.00015063,21,1
8932,21.167,6,0,0.401270091145099,5.4066e-07,21,1
30997,21.255,6,0,0.240762054687044,2.5274e-06,21,1
30016,21.167,6,0.05,0.221036503143432,4.9347e-07,21,1
30998,21.167,5.9091,0,0.136931351024426,2.3634e-06,21,1
8691,5.1374,6,0,0.374779641272726,0.00048858,21.1,1
30756,5.0457,6,0,0.258135517193377,0.00049173,21.1,1
30495,5.1374,6,0.05,0.224483457383207,8.6168e-07,21.1,1
17416,5.1374,5.9091,0,0.14260138415069,0.00048743,21.1,1
30745,7.0639,6,0,0.404863833632017,0.0004257,21.1,1
8680,7.1557,6,0,0.262398283556829,0.00042283,21.1,1
30517,7.1557,6,0.05,0.195265554929839,8.9606e-06,21.1,1
30514,7.0639,6,0.1,0.137472327881315,0.0004257,21.1,1
8669,9.1739,6,0,0.468167898983309,0.00036212,21.1,1
30539,9.1739,6,0.05,0.216643652889326,1.1994e-05,21.1,1
30733,9.2657,6,0,0.18598450781528,0.00035945,21.1,1
15282,9.1739,5.9091,0,0.129203940312084,0.00036214,21.1,1
30723,11.1,6,0,1,0.00030739,21.1,1
8659,11.009,6,0,0,0.00030993,21.1,1
8658,11.192,6,0,0,0.00030485,21.1,1
30558,11.1,6,0.1,0,0.00030739,21.1,1
8636,15.229,6,0,0.441311226410003,0.00019815,21.1,1
30605,15.229,6,0.05,0.221413825509297,1.1832e-05,21.1,1
30701,15.137,6,0,0.203143262950639,0.00020049,21.1,1
12081,15.229,5.9091,0,0.134131685130061,0.00019862,21.1,1
8626,17.063,6,0,0.378132470436308,0.00015196,21.1,1
30690,17.155,6,0,0.254380025566263,0.00014963,21.1,1
30625,17.063,6,0.05,0.224929455157563,1.0231e-05,21.1,1
11111,17.063,5.9091,0,0.142558048839866,0.00015251,21.1,1
8932,21.267,6,0,0.325658715532489,5.3298e-07,21.1,1
30016,21.267,6,0.05,0.26099367825463,4.7897e-07,21.1,1
8719,21.1,6,0,0.218191339406773,9.9443e-07,21.1,1
30668,21.1,6,0.05,0.195156266806108,9.0206e-07,21.1,1
30756,5.0696,6,0,0.461604136191524,0.0004909,21.2,1
8691,5.1617,6,0,0.227435425287228,0.00048774,21.2,1
30495,5.1617,6,0.05,0.17669963281908,1.0042e-06,21.2,1
30492,5.0696,6,0.1,0.134260805702168,0.0004909,21.2,1
30745,7.0974,6,0,0.923842802461411,0.00042465,21.2,1
8680,7.1896,6,0,0.0268079384642743,0.00042177,21.2,1
8681,7.0052,6,0,0.0253374608269938,0.00042753,21.2,1
30514,7.0974,6,0.1,0.0240117982473209,0.00042465,21.2,1
8669,9.2174,6,0,0.571659453732024,0.00036084,21.2,1
30539,9.2174,6,0.05,0.187885680836798,1.2034e-05,21.2,1
30734,9.1252,6,0,0.132979605547292,0.00036353,21.2,1
15282,9.2174,5.9091,0,0.107475259883886,0.00036088,21.2,1
8659,11.061,6,0,0.364276673275194,0.00030848,21.2,1
30723,11.153,6,0,0.268052646372307,0.00030593,21.2,1
30559,11.061,6,0.05,0.224041737586664,1.2826e-05,21.2,1
14312,11.061,5.9091,0,0.143628942765835,0.00030872,21.2,1
30701,15.209,6,0,0.774621114143103,0.00019869,21.2,1
8637,15.117,6,0,0.0839950605697389,0.00020103,21.2,1
30603,15.117,6,0.05,0.0719485706344242,1.1932e-05,21.2,1
30602,15.209,6,0.1,0.069435254652734,0.00019869,21.2,1
8626,17.144,6,0,0.331896784868906,0.00015006,21.2,1
30691,17.052,6,0,0.304238719463131,0.00015238,21.2,1
30625,17.144,6,0.05,0.219260274309368,1.0229e-05,21.2,1
11111,17.144,5.9091,0,0.144604221358594,0.00015062,21.2,1
8719,21.2,6,0,1,9.7255e-07,21.2,1
30668,21.2,6,0.05,0,8.798e-07,21.2,1
30784,21.2,5.9091,0,0,3.795e-06,21.2,1
30670,21.108,6,0,0,5.1001e-06,21.2,1
8692,5.1414,6,0,0.347987416491526,0.00048843,21.3,1
30757,5.0496,6,0,0.285846806403757,0.00049159,21.3,1
30493,5.1414,6,0.05,0.221931360997703,8.8582e-07,21.3,1
17513,5.1414,5.9091,0,0.144234416107015,0.00048728,21.3,1
30746,7.0694,6,0,0.458755310988189,0.00042552,21.3,1
8681,7.1612,6,0,0.229377655494091,0.00042265,21.3,1
30515,7.1612,6,0.05,0.177631920530461,8.9765e-06,21.3,1
30512,7.0694,6,0.1,0.134235112987258,0.00042552,21.3,1
8670,9.181,6,0,0.54920732626775,0.0003619,21.3,1
30537,9.181,6,0.05,0.195088196554891,1.2005e-05,21.3,1
30734,9.2728,6,0,0.143337076910538,0.00035923,21.3,1
15379,9.181,5.9091,0,0.11236740026682,0.00036193,21.3,1
30724,11.109,6,0,0.774621114143105,0.00030715,21.3,1
8660,11.017,6,0,0.0839950605697373,0.00030969,21.3,1
30557,11.017,6,0.05,0.0719485706344233,1.2822e-05,21.3,1
30556,11.109,6,0.1,0.0694352546527342,0.00030715,21.3,1
8637,15.241,6,0,0.350980895022938,0.0001979,21.3,1
30702,15.149,6,0,0.282161111685109,0.00020023,21.3,1
30603,15.241,6,0.05,0.222549821384686,1.1892e-05,21.3,1
12178,15.241,5.9091,0,0.144308171907267,0.00019836,21.3,1
8627,17.077,6,0,0.500868019870041,0.00015189,21.3,1
30623,17.077,6,0.05,0.209315554487817,1.04e-05,21.3,1
30691,17.169,6,0,0.166956006623347,0.00014959,21.3,1
11208,17.077,5.9091,0,0.122860419018795,0.00015244,21.3,1
30670,21.208,6,0,0.7954971597306,4.9228e-06,21.3,1
8605,21.116,6,0,0.0757616342600491,9.5472e-06,21.3,1
30667,21.116,6,0.05,0.0651014332309108,1.9513e-07,21.3,1
8720,21.3,6,0,0.0636397727784401,9.3568e-07,21.3,1
30757,5.0733,6,0,0.502609970372494,0.00049076,21.4,1
8692,5.1655,6,0,0.204880705480084,0.0004876,21.4,1
30493,5.1655,6,0.05,0.162854393234901,1.0274e-06,21.4,1
30490,5.0733,6,0.1,0.129654930912521,0.00049076,21.4,1
30746,7.1026,6,0,0.923870413454913,0.00042448,21.4,1
8682,7.0103,6,0,0.0267788525639122,0.00042735,21.4,1
8681,7.1948,6,0,0.0253382180905371,0.0004216,21.4,1
30512,7.1026,6,0.1,0.0240125158906377,0.00042448,21.4,1
8670,9.2241,6,0,0.489150972969646,0.00036064,21.4,1
30537,9.2241,6,0.05,0.212386792726643,1.2044e-05,21.4,1
30735,9.1319,6,0,0.173106291462098,0.00036333,21.4,1
15379,9.2241,5.9091,0,0.125355942841613,0.00036067,21.4,1
8660,11.069,6,0,0.424103261226517,0.00030825,21.4,1
30557,11.069,6,0.05,0.223476832033851,1.2837e-05,21.4,1
30724,11.161,6,0,0.215527886852812,0.0003057,21.4,1
14409,11.069,5.9091,0,0.13689201988682,0.00030849,21.4,1
30702,15.22,6,0,0.587526033825214,0.00019845,21.4,1
8638,15.128,6,0,0.163201676062572,0.00020079,21.4,1
30601,15.128,6,0.05,0.134048955065339,1.1986e-05,21.4,1
30600,15.22,6,0.1,0.115223335046874,0.00019845,21.4,1
30692,17.065,6,0,0.415628982193238,0.0001523,21.4,1
8627,17.157,6,0,0.255210778539714,0.00015,21.4,1
30623,17.157,6,0.05,0.191857028470201,1.0396e-05,21.4,1
30620,17.065,6,0.1,0.137303210796847,0.0001523,21.4,1
8605,21.216,6,0,0.59314774460129,9.3066e-06,21.4,1
30667,21.216,6,0.05,0.180777035140846,2.0356e-07,21.4,1
30669,21.123,6,0,0.123251479397687,1.4255e-05,21.4,1
9052,21.216,5.9091,0,0.102823740860177,1.0856e-05,21.4,1
8693,5.1453,6,0,0.32367148461235,0.00048828,21.5,1
30758,5.0534,6,0,0.31464202259527,0.00049144,21.5,1
30491,5.1453,6,0.05,0.217318761771819,9.0956e-07,21.5,1
17610,5.1453,5.9091,0,0.144367731020561,0.00048714,21.5,1
30747,7.0748,6,0,0.519622279763353,0.00042534,21.5,1
8682,7.1667,6,0,0.196319062219437,0.00042247,21.5,1
30513,7.1667,6,0.05,0.15708350615591,8.9919e-06,21.5,1
30510,7.0748,6,0.1,0.126975151861301,0.00042534,21.5,1
8671,9.188,6,0,0.660310788026261,0.00036168,21.5,1
30535,9.188,6,0.05,0.15409867815298,1.2015e-05,21.5,1
30735,9.2799,6,0,0.0991705814307162,0.00035901,21.5,1
15476,9.188,5.9091,0,0.0864199523900426,0.00036171,21.5,1
30725,11.118,6,0,0.616543751929987,0.00030691,21.5,1
8661,11.026,6,0,0.149970101820814,0.00030945,21.5,1
30555,11.026,6,0.05,0.124263572002255,1.2833e-05,21.5,1
30554,11.118,6,0.1,0.109222574246944,0.00030691,21.5,1
30703,15.16,6,0,0.369592931012301,0.00019998,21.5,1
8638,15.252,6,0,0.284302254624834,0.00019765,21.5,1
30601,15.252,6,0.05,0.204934465559729,1.1947e-05,21.5,1
12275,15.252,5.9091,0,0.141170348803136,0.00019811,21.5,1
8628,17.09,6,0,0.700565323475516,0.00015178,21.5,1
30621,17.09,6,0.05,0.13739216365187,1.055e-05,21.5,1
30692,17.182,6,0,0.0854347955458109,0.0001495,21.5,1
11305,17.09,5.9091,0,0.076607717326803,0.00015232,21.5,1
30669,21.224,6,0,0.534570244723964,1.3766e-05,21.5,1
8606,21.132,6,0,0.188671851079059,1.8612e-05,21.5,1
30665,21.132,6,0.05,0.152003667880284,8.4827e-08,21.5,1
30664,21.224,6,0.1,0.124754236316693,1.3766e-05,21.5,1
30758,5.0769,6,0,0.546608284966501,0.00049063,21.6,1
8693,5.1692,6,0,0.182466060444015,0.00048746,21.6,1
