nodeNumbers,xLocations,yLocations,zLocations,elasticStrains,equivalentStress,maxPrincipalElasticStrain,maxPrincipalStress,middlePrincipalElasticStrain,middlePrincipalStress,minPrincipalElasticStrain,minPrincipalStress,totalDeformation
666,0.50993,0.091195,0.00254,5.5446e-06,382020,5.2909e-06,343350,-1.1708e-06,8609.2,-2.7427e-06,-72822,0.010361
667,0.53828,0.091214,0.00254,3.4069e-06,234730,3.0866e-06,191130,-4.4234e-07,8316.3,-2.0231e-06,-73577,0.011184
668,0.52414,0.075934,0.00254,4.2637e-06,293770,3.9864e-06,253750,-7.4935e-07,8412.6,-2.2977e-06,-71798,0.010769
669,0.52426,0.10645,0.00254,4.1798e-06,287990,3.9409e-06,252260,-8.1188e-07,6049.3,-2.1722e-06,-64421,0.01078
670,0.31752,0.095997,0.00254,3.8943e-05,2683200,3.8722e-05,2638900,-1.2673e-05,-23629,-1.3461e-05,-64440,0.0049851
671,0.29736,0.087378,0.00254,4.3716e-05,3012100,4.3608e-05,2990700,-1.4025e-05,5059.6,-1.5032e-05,-47095,0.0044655
672,0.30391,0.10992,0.00254,4.2369e-05,2919200,4.2224e-05,2890900,-1.3501e-05,4143.1,-1.4731e-05,-59613,0.0046335
673,0.342,0.093626,0.00254,3.2615e-05,2247200,3.2528e-05,2230400,-1.0333e-05,9981.6,-1.135e-05,-42712,0.0056318
674,0.32627,0.079465,0.00254,3.6896e-05,2542100,3.6834e-05,2529900,-1.1913e-05,4602.7,-1.2556e-05,-28747,0.0052114
675,0.32892,0.10927,0.00254,3.601e-05,2481100,3.5954e-05,2469900,-1.174e-05,-857.58,-1.2136e-05,-21395,0.0052848
676,0.36926,0.092423,0.00254,2.6736e-05,1842100,2.6583e-05,1814600,-8.0375e-06,21104,-9.8449e-06,-72530,0.0063696
677,0.35474,0.077617,0.00254,2.9701e-05,2046400,2.9618e-05,2032000,-9.0534e-06,28644,-1.0667e-05,-54936,0.0059711
678,0.35561,0.10841,0.00254,2.9602e-05,2039600,2.9505e-05,2021500,-9.1909e-06,16912,-1.0508e-05,-51325,0.0059994
679,0.39726,0.091616,0.00254,2.1355e-05,1471400,2.1179e-05,1438500,-6.4528e-06,7088.3,-7.9368e-06,-69791,0.0071437
680,0.38293,0.076714,0.00254,2.4003e-05,1653800,2.3837e-05,1622500,-7.3662e-06,6006.1,-8.7622e-06,-66315,0.0067419
681,0.38355,0.10716,0.00254,2.3885e-05,1645700,2.3725e-05,1614900,-7.4405e-06,387.66,-8.6112e-06,-60263,0.0067649
682,0.42558,0.091181,0.00254,1.6321e-05,1124500,1.6149e-05,1093400,-4.788e-06,8761.7,-6.2538e-06,-67174,0.0079396
683,0.41144,0.076085,0.00254,1.8613e-05,1282500,1.8459e-05,1254200,-5.5662e-06,9582.1,-6.9676e-06,-63016,0.007537
684,0.41174,0.10655,0.00254,1.855e-05,1278100,1.84e-05,1250100,-5.6136e-06,6098.9,-6.8813e-06,-59570,0.0075518
685,0.45368,0.091163,0.00254,1.1999e-05,826750,1.1806e-05,793020,-3.3448e-06,8129.4,-4.8536e-06,-70032,0.0087398
686,0.43969,0.075922,0.00254,1.3935e-05,960120,1.3758e-05,928550,-4.0117e-06,7984,-5.4545e-06,-66756,0.0083363
687,0.43977,0.1064,0.00254,1.3893e-05,957200,1.3728e-05,927350,-4.056e-06,6062.3,-5.3723e-06,-62129,0.0083457
688,0.48168,0.091193,0.00254,8.4154e-06,579820,8.1985e-06,544010,-2.137e-06,8585,-3.6889e-06,-71808,0.0095444
689,0.46764,0.075945,0.00254,9.9942e-06,688600,9.7966e-06,654950,-2.6834e-06,8425.7,-4.1809e-06,-69154,0.009136
690,0.46779,0.10646,0.00254,9.9462e-06,685300,9.766e-06,653940,-2.739e-06,6122.3,-4.0833e-06,-63519,0.0091479
691,0.49574,0.075917,0.00254,6.7683e-06,466340,6.541e-06,430140,-1.5973e-06,8539,-3.1281e-06,-70766,0.0099461
692,0.49593,0.10648,0.00254,6.7045e-06,461940,6.5025e-06,428880,-1.6552e-06,6277.1,-3.0171e-06,-64278,0.0099593
693,0.55246,0.075977,0.00254,2.5194e-06,173590,2.144e-06,126340,-1.3714e-07,8168.1,-1.7031e-06,-72955,0.011592
694,0.55251,0.10652,0.00254,2.3974e-06,165180,2.0866e-06,124640,-2.0213e-07,6070.1,-1.5554e-06,-64038,0.011602
695,0.56661,0.091257,0.00254,2.0332e-06,140090,1.5891e-06,87900,5.5212e-08,8440.1,-1.5333e-06,-73852,0.012008
696,0.53831,0.060697,0.00254,3.4029e-06,234460,3.0841e-06,191040,-4.4314e-07,8316.7,-2.019e-06,-73319,0.011176
697,0.5668,0.060779,0.00254,2.0257e-06,139570,1.5812e-06,87288,5.5346e-08,8243.3,-1.5296e-06,-73864,0.012004
698,0.55274,0.045567,0.00254,2.3857e-06,164380,2.073e-06,123590,-1.9827e-07,5930.8,-1.5525e-06,-64224,0.01159
699,0.50995,0.060656,0.00254,5.5372e-06,381510,5.2857e-06,343080,-1.175e-06,8389.9,-2.7333e-06,-72337,0.010353
700,0.52444,0.045441,0.00254,4.1639e-06,286890,3.9238e-06,251060,-8.043e-07,6126.1,-2.169e-06,-64571,0.010767
701,0.4817,0.060669,0.00254,8.407e-06,579240,8.1933e-06,543880,-2.1428e-06,8424.3,-3.6752e-06,-70959,0.0095357
702,0.49616,0.045439,0.00254,6.6789e-06,460180,6.4749e-06,426770,-1.647e-06,6018.9,-3.0112e-06,-64652,0.0099479
703,0.45365,0.060704,0.00254,1.1996e-05,826550,1.1807e-05,793520,-3.3494e-06,8325.5,-4.8414e-06,-68965,0.0087298
704,0.46799,0.045459,0.00254,9.9131e-06,683010,9.7325e-06,651640,-2.7246e-06,6307.2,-4.0753e-06,-63661,0.0091353
705,0.42556,0.060826,0.00254,1.6304e-05,1123300,1.6136e-05,1092800,-4.7892e-06,8841.2,-6.2361e-06,-66111,0.00793
706,0.43993,0.045474,0.00254,1.3862e-05,955080,1.37e-05,925760,-4.0496e-06,6251.7,-5.3537e-06,-61305,0.0083321
707,0.39711,0.061183,0.00254,2.1349e-05,1470900,2.1194e-05,1442100,-6.4777e-06,8598.8,-7.871e-06,-63580,0.0071303
708,0.41162,0.045698,0.00254,1.854e-05,1277400,1.8398e-05,1250900,-5.6294e-06,6172.8,-6.8459e-06,-56846,0.0075304
709,0.36841,0.061908,0.00254,2.7042e-05,1863200,2.6935e-05,1843100,-8.3702e-06,14164,-9.6589e-06,-52596,0.0063374
710,0.38308,0.04616,0.00254,2.3981e-05,1652300,2.3874e-05,1631800,-7.5092e-06,5990.2,-8.5089e-06,-45801,0.0067337
711,0.33901,0.063455,0.00254,3.3982e-05,2341400,3.393e-05,2331800,-1.069e-05,20286,-1.1821e-05,-38302,0.0055434
712,0.35403,0.047039,0.00254,3.0343e-05,2090600,3.0271e-05,2076400,-9.8386e-06,-1500.9,-1.0326e-05,-26747,0.0059389
713,0.30611,0.070846,0.00254,4.1677e-05,2871600,4.1726e-05,2882000,-1.32e-05,36646,-1.4198e-05,-15059,0.0046847
714,0.32367,0.049564,0.00254,3.7613e-05,2591600,3.7623e-05,2594400,-1.187e-05,30406,-1.2919e-05,-23919,0.0051311
715,0.27036,0.077037,0.00254,5.1073e-05,3519000,5.1376e-05,3584000,-1.5227e-05,133650,-1.7802e-05,268.88,0.0037907
716,0.28101,0.096767,0.00254,4.8254e-05,3324700,4.8474e-05,3370400,-1.5003e-05,82019,-1.6382e-05,10601,0.0040556
717,0.29039,0.057672,0.00254,4.5327e-05,3123100,4.5457e-05,3150000,-1.4295e-05,54625,-1.5348e-05,49.405,0.0042794
718,0.23557,0.075799,0.00254,6.2432e-05,4301600,6.2993e-05,4429700,-1.7062e-05,282560,-2.2732e-05,-11152,0.0029686
719,0.24839,0.095178,0.00254,5.8792e-05,4050800,5.9203e-05,4145000,-1.6489e-05,223890,-2.1273e-05,-23951,0.0032679
720,0.2572,0.058215,0.00254,5.5387e-05,3816200,5.5821e-05,3906900,-1.6623e-05,154010,-1.9008e-05,30447,0.0034663
721,0.19843,0.076694,0.00254,7.523e-05,5183300,7.7025e-05,5620400,-1.5352e-05,834770,-2.9254e-05,114620,0.0021581
722,0.18798,0.057811,0.00254,7.7184e-05,5318000,7.9276e-05,5787200,-1.7383e-05,779770,-2.8474e-05,205200,0.0019367
723,0.17743,0.088872,0.00254,8.2751e-05,5701600,8.4872e-05,6212600,-1.6692e-05,951110,-3.2066e-05,154650,0.0017377
724,0.1675,0.072378,0.00254,0.00011228,7736300,0.00011465,8286500,-2.5665e-05,1017400,-4.2309e-05,155160,0.0015446
725,0.21255,0.09391,0.00254,6.9792e-05,4808700,7.0507e-05,4972000,-1.8763e-05,347400,-2.5504e-05,-1808.2,0.0024599
726,0.22397,0.057009,0.00254,6.6823e-05,4604100,6.7323e-05,4725000,-1.796e-05,306960,-2.4753e-05,-44942,0.0026995
727,0.19385,0.12178,0.00254,7.0096e-05,4829600,7.0665e-05,4959500,-1.9426e-05,292320,-2.541e-05,-17655,0.002061
728,0.1679,0.13461,0.00254,6.4886e-05,4470700,6.4115e-05,4314400,-2.1931e-05,-143120,-2.2435e-05,-169280,0.0015378
729,0.1704,0.12353,0.00254,7.913e-05,5452100,7.7915e-05,5217500,-2.4351e-05,-80356,-3.0073e-05,-376790,0.0015934
730,0.1844,0.14142,0.00254,6.8763e-05,4737800,6.8666e-05,4718400,-2.2386e-05,1455.3,-2.3186e-05,-39963,0.001857
731,0.22536,0.11329,0.00254,6.6169e-05,4559000,6.6731e-05,4688000,-1.8162e-05,290150,-2.4086e-05,-16749,0.0027395
732,0.19155,0.10609,0.00254,7.7454e-05,5336600,7.8487e-05,5571100,-2.0126e-05,462510,-2.8426e-05,32520,0.0020183
733,0.21104,0.13276,0.00254,7.0337e-05,4846200,7.0521e-05,4884700,-2.2182e-05,82236,-2.3849e-05,-4144,0.0024181
734,0.25903,0.11491,0.00254,5.5971e-05,3856400,5.6313e-05,3932100,-1.6277e-05,171610,-1.9852e-05,-13605,0.0035186
735,0.24405,0.13293,0.00254,6.0409e-05,4162200,6.0818e-05,4254100,-1.7244e-05,210140,-2.1627e-05,-16909,0.0031587
736,0.28755,0.11931,0.00254,4.6869e-05,3229300,4.7066e-05,3269400,-1.492e-05,58239,-1.5615e-05,22244,0.0042172
737,0.27285,0.13438,0.00254,5.194e-05,3578700,5.218e-05,3627400,-1.6641e-05,62148,-1.7157e-05,35437,0.0038474
738,0.31531,0.12319,0.00254,3.9445e-05,2717800,3.9465e-05,2722400,-1.2561e-05,27224,-1.3422e-05,-17362,0.0049264
739,0.3007,0.13733,0.00254,4.3559e-05,3001200,4.3591e-05,3008000,-1.3999e-05,24559,-1.468e-05,-10705,0.0045452
740,0.34252,0.12405,0.00254,3.3058e-05,2277700,3.2989e-05,2264100,-1.0658e-05,2952.5,-1.1292e-05,-29915,0.0056458
741,0.32874,0.13826,0.00254,3.6459e-05,2512000,3.6425e-05,2505300,-1.1829e-05,5568.1,-1.2298e-05,-18746,0.0052756
742,0.3699,0.12315,0.00254,2.6829e-05,1848500,2.6711e-05,1825100,-8.5933e-06,-3773.7,-9.3387e-06,-42392,0.0063889
743,0.35606,0.13819,0.00254,2.9934e-05,2062400,2.9828e-05,2041400,-9.7025e-06,-6481.6,-1.0258e-05,-35274,0.0060088
744,0.39803,0.12209,0.00254,2.1148e-05,1457100,2.1005e-05,1429500,-6.6013e-06,-599.97,-7.6143e-06,-53079,0.0071684
745,0.38426,0.13736,0.00254,2.3749e-05,1636300,2.3613e-05,1610000,-7.4357e-06,1577.1,-8.4843e-06,-52745,0.0067842
746,0.42593,0.12177,0.00254,1.6189e-05,1115400,1.6037e-05,1087100,-4.881e-06,3431.2,-6.0592e-06,-57603,0.0079543
747,0.41232,0.13714,0.00254,1.8443e-05,1270700,1.8269e-05,1237800,-5.6139e-06,599.23,-6.8593e-06,-63918,0.0075698
748,0.45388,0.1217,0.00254,1.191e-05,820610,1.1749e-05,791430,-3.4493e-06,4102.1,-4.6642e-06,-58834,0.0087511
749,0.4403,0.13703,0.00254,1.3815e-05,951840,1.3623e-05,916480,-4.0588e-06,495.54,-5.3724e-06,-67559,0.0083642
750,0.48204,0.12175,0.00254,8.3055e-06,572250,8.1311e-06,541970,-2.2561e-06,3867,-3.4736e-06,-59206,0.009561
751,0.46841,0.13707,0.00254,9.8604e-06,679380,9.6587e-06,643380,-2.7561e-06,240.1,-4.0582e-06,-67214,0.0091703
752,0.51026,0.12173,0.00254,5.4045e-06,372370,5.2106e-06,340800,-1.2953e-06,3765.8,-2.5058e-06,-58940,0.010378
753,0.4966,0.13708,0.00254,6.599e-06,454670,6.3853e-06,418370,-1.6849e-06,297.97,-2.9586e-06,-65688,0.0099846
754,0.53849,0.12176,0.00254,3.2192e-06,221810,2.9925e-06,188450,-5.7078e-07,3849.1,-1.7571e-06,-57609,0.011198
755,0.52477,0.13706,0.00254,4.0523e-06,279200,3.8152e-06,242000,-8.4721e-07,469.32,-2.0858e-06,-63694,0.010802
756,0.56686,0.12177,0.00254,1.7548e-06,120900,1.466e-06,84230,-8.304e-08,3981,-1.2183e-06,-54828,0.012023
757,0.55297,0.1371,0.00254,2.2125e-06,152440,1.9355e-06,114050,-2.5099e-07,785.67,-1.4103e-06,-59269,0.011622
758,0.58096,0.10651,0.00254,1.375e-06,94737,9.2959e-07,45478,1.7314e-07,6290.9,-1.156e-06,-62566,0.01243
759,0.58128,0.13707,0.00254,1.0804e-06,74442,7.3459e-07,33962,9.5123e-08,834.7,-9.1112e-07,-51293,0.012447
760,0.59535,0.12183,0.00254,1.0152e-06,69946,6.4476e-07,29385,1.569e-07,4111.3,-8.8155e-07,-49685,0.012853
761,0.58095,0.07606,0.00254,1.5509e-06,106860,1.0008e-06,47528,2.4632e-07,8443.7,-1.3329e-06,-73369,0.012421
762,0.59521,0.09136,0.00254,1.3935e-06,96013,8.0487e-07,34713,3.0379e-07,8755.4,-1.2475e-06,-71610,0.012841
763,0.58113,0.045609,0.00254,1.3695e-06,94358,9.2324e-07,44992,1.7374e-07,6165.1,-1.1534e-06,-62585,0.012417
764,0.59534,0.0609,0.00254,1.3917e-06,95888,7.9812e-07,34129,3.0716e-07,8695,-1.2488e-06,-71912,0.012836
765,0.037441,0.074442,0.00254,0.00014725,10146000,0.00013809,9527100,-5.9948e-06,2062700,-8.4897e-05,-2024800,7.758e-05
766,0.034984,0.045438,0.00254,0.00014509,9997000,0.00013657,9344300,-9.1628e-06,1794600,-8.2277e-05,-1993000,6.5233e-05
767,0.018891,0.060425,0.00254,0.00012391,8537200,0.00013853,11871000,-2.5554e-06,4562100,-4.2605e-05,2487300,1.9589e-05
768,0.034187,0.10418,0.00254,0.00014411,9929000,0.00013577,9229500,-1.1052e-05,1623300,-8.1049e-05,-2002900,6.417e-05
769,0.055764,0.087536,0.00254,0.0001312,9039700,0.00012982,9370100,-1.2292e-05,2007900,-6.4933e-05,-719110,0.00017173
770,0.01855,0.090217,0.00254,0.00012395,8540000,0.00013871,11891000,-2.8388e-06,4558200,-4.2289e-05,2514500,1.9159e-05
771,0.56708,0.030397,0.00254,1.7448e-06,120210,1.4537e-06,83299,-7.8726e-08,3912,-1.2161e-06,-55008,0.012002
772,0.59539,0.030429,0.00254,1.0103e-06,69607,6.3862e-07,28958,1.5847e-07,4084.5,-8.7913e-07,-49668,0.012827
773,0.58132,0.015189,0.00254,1.0784e-06,74299,7.3285e-07,33905,9.5928e-08,909.72,-9.0952e-07,-51177,0.012412
774,0.53887,0.030311,0.00254,3.1953e-06,220150,2.9645e-06,186300,-5.5863e-07,3781.5,-1.7551e-06,-58203,0.011181
775,0.55315,0.015208,0.00254,2.2001e-06,151590,1.9234e-06,113280,-2.4795e-07,795.4,-1.4042e-06,-59102,0.011591
776,0.51065,0.030223,0.00254,5.3693e-06,369940,5.1708e-06,337750,-1.2756e-06,3796.4,-2.5055e-06,-59918,0.010362
777,0.52497,0.015103,0.00254,4.0367e-06,278130,3.8014e-06,241200,-8.4457e-07,520.76,-2.0763e-06,-63288,0.010772
778,0.48245,0.030229,0.00254,8.2545e-06,568740,8.075e-06,537690,-2.2281e-06,3942.1,-3.4729e-06,-60543,0.0095455
779,0.49679,0.01512,0.00254,6.5746e-06,452990,6.3615e-06,416820,-1.6767e-06,408.67,-2.9493e-06,-65518,0.0099537
780,0.45427,0.030229,0.00254,1.1847e-05,816290,1.1685e-05,787000,-3.424e-06,4273.2,-4.6484e-06,-59156,0.008735
781,0.46863,0.015109,0.00254,9.8173e-06,676410,9.6205e-06,641260,-2.7503e-06,393.89,-4.0287e-06,-65832,0.0091404
782,0.426,0.030346,0.00254,1.6159e-05,1113400,1.6016e-05,1086600,-4.8888e-06,3631,-6.0183e-06,-54879,0.0079289
783,0.44047,0.01512,0.00254,1.3778e-05,949270,1.3597e-05,915850,-4.0666e-06,816.62,-5.3239e-06,-64317,0.0083326
784,0.39759,0.030675,0.00254,2.1224e-05,1462300,2.1123e-05,1442900,-6.6603e-06,3593.6,-7.5293e-06,-41427,0.0071291
785,0.41222,0.015226,0.00254,1.8457e-05,1271700,1.8293e-05,1240600,-5.6418e-06,690.65,-6.8246e-06,-60580,0.0075307
786,0.36869,0.031291,0.00254,2.7334e-05,1883300,2.7255e-05,1867300,-8.9784e-06,-9718,-9.2194e-06,-22202,0.0063291
787,0.38393,0.01545,0.00254,2.387e-05,1644600,2.3769e-05,1625400,-7.4705e-06,7020.2,-8.4622e-06,-44353,0.0067387
788,0.33869,0.033147,0.00254,3.406e-05,2346700,3.404e-05,2342800,-1.1078e-05,5494.8,-1.1439e-05,-13165,0.0055184
789,0.35519,0.015841,0.00254,3.0445e-05,2097700,3.0333e-05,2075300,-9.8921e-06,-8561.8,-1.042e-05,-35894,0.0059496
790,0.30795,0.03639,0.00254,4.1333e-05,2847900,4.1419e-05,2865700,-1.3162e-05,38183,-1.3937e-05,-1970.6,0.0047136
791,0.32579,0.017306,0.00254,3.7458e-05,2580800,3.7316e-05,2553200,-1.1926e-05,2203.4,-1.3059e-05,-56466,0.0051636
792,0.27723,0.03885,0.00254,4.9691e-05,3423700,4.9941e-05,3475000,-1.5678e-05,75599,-1.6606e-05,27535,0.0039399
793,0.2963,0.019084,0.00254,4.4639e-05,3075600,4.459e-05,3066000,-1.4445e-05,7706.3,-1.511e-05,-26742,0.004401
794,0.2456,0.039425,0.00254,5.9776e-05,4118600,6.0163e-05,4202800,-1.7528e-05,178050,-2.1034e-05,-3573.3,0.0031805
795,0.26693,0.019766,0.00254,5.2934e-05,3647200,5.3088e-05,3678600,-1.6927e-05,51493,-1.7696e-05,11645,0.0036709
796,0.21352,0.038127,0.00254,6.8871e-05,4745200,6.9559e-05,4891100,-1.9991e-05,251950,-2.3959e-05,46409,0.0024569
797,0.23653,0.019659,0.00254,6.3013e-05,4341600,6.3145e-05,4373500,-1.8913e-05,122540,-2.2308e-05,-53310,0.0029522
798,0.18658,0.028527,0.00254,7.1038e-05,4894500,7.1821e-05,5054400,-2.1783e-05,205270,-2.3512e-05,115740,0.0018849
799,0.17958,0.041637,0.00254,8.434e-05,5811000,8.7349e-05,6457600,-1.9225e-05,936610,-2.9688e-05,394590,0.0017582
800,0.20671,0.018468,0.00254,7.2484e-05,4994200,7.2214e-05,4941400,-2.3012e-05,8324.1,-2.5327e-05,-111640,0.0022909
801,0.1636,0.017659,0.00254,6.5926e-05,4542300,6.5144e-05,4400800,-1.9213e-05,30796,-2.5523e-05,-296090,0.0014231
802,0.18145,0.010059,0.00254,6.9411e-05,4782400,6.9625e-05,4828100,-2.1456e-05,109750,-2.388e-05,-15811,0.001759
803,0.046761,0.028373,0.00254,0.00013651,9405300,0.00013514,9386400,-2.6327e-05,1021500,-6.1379e-05,-794390,0.00011074
804,0.073502,0.022663,0.00254,0.00012143,8366700,0.00012231,8547900,-3.7428e-05,272600,-4.0902e-05,92649,0.00027256
805,0.056068,0.012879,0.00254,0.0001399,9638800,0.00014091,9849400,-4.2483e-05,349010,-4.7714e-05,78000,0.00014847
806,0.016093,0.030734,0.00254,0.0001186,8171200,0.00013235,11241000,-5.4481e-06,4102800,-3.9691e-05,2328800,1.3337e-05
807,0.028793,0.015494,0.00254,0.00013976,9629600,0.00013445,8940700,-2.5839e-05,637040,-6.9319e-05,-1615400,3.8017e-05
808,0.045375,0.12101,0.00254,0.00013284,9152600,0.00013202,9217200,-2.5962e-05,1033200,-5.8759e-05,-665890,0.00010729
809,0.015637,0.12065,0.00254,0.00012046,8299900,0.00013489,11463000,-7.064e-06,4108800,-3.8831e-05,2463100,1.3029e-05
810,0.028337,0.13589,0.00254,0.00014034,9669600,0.00013494,8939100,-2.6976e-05,551050,-6.9213e-05,-1637100,3.7625e-05
811,0.069825,0.12536,0.00254,0.00011824,8146600,0.00012006,8516700,-3.6e-05,432170,-3.8372e-05,309260,0.00024995
812,0.066953,0.10436,0.00254,0.00012139,8363800,0.00012599,9353800,-2.7e-05,1428300,-4.2765e-05,611540,0.0002426
813,0.055138,0.13752,0.00254,0.00013269,9142600,0.000135,9613100,-3.934e-05,581680,-4.3557e-05,363200,0.00014563
814,0.085425,0.11801,0.00254,0.00012555,8650600,0.00012496,8543500,-3.8255e-05,87930,-4.5546e-05,-289750,0.00037915
815,0.091345,0.13185,0.00254,9.9192e-05,6834300,9.8578e-05,6713100,-3.1668e-05,-34261,-3.4963e-05,-204950,0.00041484
816,0.078187,0.14024,0.00254,0.00011584,7981200,0.00011528,7871700,-3.7042e-05,-19417,-4.0462e-05,-196590,0.00029413
817,0.092785,0.026912,0.00254,0.00011235,7741100,0.00011109,7491000,-3.5731e-05,-114770,-4.0825e-05,-378700,0.00043901
818,0.095891,0.016502,0.00254,9.1118e-05,6278000,9.0272e-05,6113400,-2.8517e-05,-40391,-3.3177e-05,-281760,0.00045387
819,0.080933,0.0097843,0.00254,0.00011489,7915800,0.00011439,7822100,-3.5679e-05,47799,-4.1002e-05,-227940,0.00031423
820,0.082552,0.09701,0.00254,0.00012889,8880600,0.00013091,9381600,-2.9457e-05,1073600,-4.9757e-05,21972,0.00036791
821,0.099163,0.11424,0.00254,0.00012096,8334500,0.00011926,7992100,-3.9654e-05,-240230,-4.3526e-05,-440840,0.00051046
822,0.16809,0.10784,0.00254,8.6375e-05,5951200,8.5679e-05,5826100,-2.5557e-05,63578,-3.2525e-05,-297390,0.0015565
823,0.15395,0.10033,0.00254,0.00014562,10033000,0.00015892,12749000,-2.9496e-05,2988000,-3.961e-05,2464100,0.0012994
824,0.14288,0.13925,0.00254,4.3529e-05,2999100,4.463e-05,3224400,-1.2356e-05,272310,-1.4129e-05,180440,0.0010672
825,0.15694,0.1456,0.00254,5.7288e-05,3947100,5.6522e-05,3802500,-1.7247e-05,-19050,-2.1884e-05,-259310,0.00132
826,0.11133,0.11404,0.00254,0.00012778,8803900,0.00012044,7699600,-2.5018e-05,164460,-6.637e-05,-1977800,0.00063906
827,0.1196,0.10136,0.00254,0.00020006,13784000,0.0001893,12142000,-4.0719e-05,226570,-0.00010212,-2954300,0.00075543
828,0.121,0.11092,0.00254,0.00014525,10008000,0.0001293,7947200,-1.405e-05,521290,-9.0401e-05,-3434000,0.00075553
829,0.10508,0.12808,0.00254,9.8597e-05,6793300,9.5806e-05,6313800,-2.5837e-05,12112,-4.3107e-05,-882570,0.00055113
830,0.11732,0.12377,0.00254,9.2226e-05,6354400,9.1149e-05,6191300,-2.4269e-05,212130,-3.7656e-05,-481380,0.00068722
831,0.11476,0.13766,0.00254,6.8797e-05,4740100,7.0792e-05,5154500,-1.8125e-05,548220,-2.309e-05,291010,0.00063177
832,0.10206,0.14401,0.00254,8.2878e-05,5710300,8.1906e-05,5532500,-2.4396e-05,25568,-3.1867e-05,-361500,0.00049387
833,0.14152,0.01395,0.00254,4.3876e-05,3023100,4.486e-05,3223900,-1.272e-05,241000,-1.4242e-05,162130,0.0010102
834,0.15559,0.0076,0.00254,5.8118e-05,4004400,5.738e-05,3876900,-1.6321e-05,58893,-2.3072e-05,-290810,0.0012572
835,0.11345,0.036177,0.00254,0.00012805,8822700,0.00012134,7667600,-3.1779e-05,-264730,-6.2085e-05,-1834700,0.00066144
836,0.11656,0.013068,0.00254,5.5125e-05,3798100,5.6994e-05,4183300,-1.4494e-05,479830,-1.8023e-05,297040,0.00065309
837,0.10386,0.0067182,0.00254,7.4105e-05,5105800,7.387e-05,5069400,-2.1887e-05,108750,-2.727e-05,-170110,0.00051351
838,0.14538,0.11546,0.00254,0.00010065,6934700,9.6759e-05,6211700,-2.885e-05,-295340,-4.4059e-05,-1083300,0.001138
839,0.1256,0.098394,0.00254,0.00037876,26096000,0.00038027,26923000,-7.6761e-05,3246700,-0.00015985,-1057900,0.00083868
840,0.1591,0.056204,0.00254,0.00011967,8245100,0.00012305,8973700,-2.891e-05,1101600,-4.2445e-05,400400,0.0013806
841,0.14631,0.048569,0.00254,0.00018836,12978000,0.00019323,13972000,-5.3854e-05,1171700,-6.0587e-05,822860,0.0011486
842,0.15134,0.072942,0.00254,0.00014255,9821500,0.00014294,10164000,-2.592e-05,1416000,-6.2151e-05,-460890,0.0012541
843,0.0889,0.1524,0,9.9167e-05,6832600,3.3807e-05,168760,3.3136e-05,134010,-9.8419e-05,-6681100,0.00035984
844,0.1143,0.1524,0,5.7995e-05,3995800,1.9645e-05,-338980,1.3673e-05,-648330,-6.03e-05,-4480500,0.00059601
845,0.1016,0.1524,0.00127,1.2556e-06,86510,9.6413e-07,49946,-2.0451e-22,-3.4179e-11,-9.6413e-07,-49946,0.00047296
846,0.0635,0.1524,0,0.00013025,8974100,4.5593e-05,139830,4.0393e-05,-129530,-0.00013018,-8965900,0.00017476
847,0.0762,0.1524,0.00127,2.1279e-06,146610,1.634e-06,84647,-9.1436e-22,-0.00019351,-1.634e-06,-84647,0.0002595
848,0.0381,0.1524,0,0.00013983,9634400,5.4099e-05,612510,4.0603e-05,-86671,-0.00013826,-9352500,5.5207e-05
849,0.0508,0.1524,0.00127,3.0582e-06,210710,2.3483e-06,121650,-2.4291e-21,-2.5805e-11,-2.3483e-06,-121650,0.00010584
850,0.0127,0.1524,0,0.00010291,7090600,3.149e-05,-1457800,1.849e-05,-2131300,-0.00011142,-8861100,5.1344e-06
851,0.0254,0.1524,0.00127,3.1356e-06,216040,2.4077e-06,124730,-5.1071e-22,0.0073485,-2.4077e-06,-124730,2.2072e-05
852,0.127,0.14605,0,4.4391e-05,3058600,1.5729e-05,-739640,2.2431e-06,-1438300,-4.8888e-05,-4087100,0.00073966
853,0.127,0.1524,0.00127,7.7543e-06,534270,5.9543e-06,308460,-2.7966e-21,-6.5429e-11,-5.9543e-06,-308460,0.00072488
854,1.199e-15,0.13716,0,8.36e-05,5760000,1.4583e-06,-5539800,-1.8102e-06,-5709100,-0.00011133,-11383000,0
855,1.3323e-15,0.1524,0.00127,2.8872e-05,1989300,2.217e-05,1148500,7.9979e-14,0.0054961,-2.217e-05,-1148500,0
856,0.0381,-6.4711e-33,0,0.00014282,9840100,5.276e-05,593100,4.5425e-05,213100,-0.00014075,-9431500,5.5492e-05
857,0.0127,-2.157e-33,0,0.00010265,7072600,3.0763e-05,-1503700,1.8928e-05,-2116900,-0.00011129,-8862900,5.2155e-06
858,0.0254,0,0.00127,4.9925e-06,343980,3.8336e-06,198600,-3.9598e-13,0.032306,-3.8336e-06,-198600,2.2237e-05
859,0.0635,-1.0785e-32,0,0.00013303,9165900,4.5118e-05,102940,4.3206e-05,3903.8,-0.00013276,-9112100,0.00017541
860,0.0508,0,0.00127,5.9977e-06,413240,4.6055e-06,238590,1.1435e-12,0.0021427,-4.6055e-06,-238590,0.00010617
